Date,Adj_appl,Adj_goog,Adj_msft,Adj_amzn,Adj_fb
12/16/2014,100.255203,492.680969,41.478989,295.059998,74.690002
12/15/2014,101.645164,510.990295,42.865906,306.070007,76.989998
12/12/2014,103.053902,515.82373,43.123085,307.320007,77.830002
12/11/2014,104.828918,525.450806,43.325157,307.359985,77.730003
12/10/2014,105.13884,523.183228,43.07716,305.839996,76.18
12/9/2014,107.176811,530.453308,43.710922,312.5,76.839996
12/8/2014,105.561447,524.098206,43.811954,306.640015,76.519997
12/5/2014,108.003265,522.387634,44.473263,312.630005,76.360001
12/4/2014,108.463455,534.371765,44.859032,316.929993,75.239998
12/3/2014,108.876686,528.41449,44.16098,316.5,74.879997
12/2/2014,107.655785,530.831177,44.510002,326.309998,75.459999
12/1/2014,108.069008,530.88092,44.65696,326,75.099998
11/28/2014,111.69416,538.867004,43.912991,338.640015,77.699997
11/26/2014,111.759903,537.414978,43.857883,333.570007,77.620003
11/25/2014,110.445091,538.121094,43.600704,335.040009,75.629997
11/24/2014,111.412415,536.321045,43.710922,335.640015,74.010002
11/21/2014,109.383842,534.560669,44.069134,332.630005,73.75
11/20/2014,109.233559,531.905273,44.730442,330.540009,73.599998
11/19/2014,107.693336,534.053467,44.289566,326.540009,73.330002
11/18/2014,108.444672,532.104187,44.767181,324.929993,74.339996
11/17/2014,107.054726,533.576111,45.143761,323.049988,74.239998
11/14/2014,107.23317,541.422974,45.253292,327.820007,74.879997
11/13/2014,105.955902,542.397583,45.28067,316.480011,74.25
11/12/2014,104.481422,544.317078,44.523109,311.51001,74.720001
11/11/2014,103.025711,547.280762,44.605251,312.01001,74.610001
11/10/2014,102.208649,544.496094,44.623508,305.109985,75
11/7/2014,102.377716,538.051514,44.431839,299.859985,75.599998
11/6/2014,102.086563,539.075867,44.450085,296.640015,75.260002
11/5/2014,101.795433,542.934631,43.683392,296.519989,74.830002
11/4/2014,101.552292,551.079895,43.418705,302.809998,75.760002
11/3/2014,102.300392,552.183777,43.300041,305.720001,73.879997
10/31/2014,100.991234,556.022705,42.852802,305.459991,74.989998
10/30/2014,100.037453,547.300659,42.031342,299.070007,74.110001
10/29/2014,100.374069,546.325989,42.551601,294.119995,75.860001
10/28/2014,99.813004,545.898376,42.432945,295.589996,80.769997
10/27/2014,98.28878,537.812805,41.903561,289.970001,80.279999
10/24/2014,98.391663,536.828247,42.104374,287.059998,80.669998
10/23/2014,98.026962,541.005249,41.091236,313.179993,80.040001
10/22/2014,96.306366,529.796875,40.507088,312.970001,78.370003
10/21/2014,95.820122,523.660645,40.963448,315.329987,78.690002
10/20/2014,93.285973,517.991821,40.233265,306.209991,76.949997
10/17/2014,91.331619,508.374695,39.822533,303.640015,75.949997
10/16/2014,90.013115,521.641724,39.010208,302.859985,72.629997
10/15/2014,91.210045,527.131531,39.448318,305.970001,73.209999
10/14/2014,92.341522,534.998291,39.913811,308.309998,73.589996
10/13/2014,93.332733,530.294128,39.84079,306.450012,72.989998
10/10/2014,94.193039,541.512451,40.187622,311.390015,72.910004
10/9/2014,94.464211,557.812866,41.848801,315.369995,75.910004
10/8/2014,94.258507,569.369324,42.697643,322.700012,77.519997
10/7/2014,92.341522,560.657227,41.556725,316.980011,76.290001
10/6/2014,93.155067,574.192749,42.06786,322.200012,77.559998
10/3/2014,93.155067,572.134094,42.06786,322.73999,77.440002
10/2/2014,93.416908,566.962524,41.766647,318.410004,77.080002
10/1/2014,92.743637,565.162415,41.89444,317.459991,76.550003
9/30/2014,94.211754,574.202698,42.314297,322.440002,79.040001
9/29/2014,93.613274,573.208191,42.387302,321.820007,79
9/26/2014,94.211754,573.944153,42.359932,323.209991,78.790001
9/25/2014,91.518661,571.915283,42.022224,321.929993,77.220001
9/24/2014,95.146843,584.774597,42.971462,328.209991,78.540001
9/23/2014,95.979088,577.952087,42.496841,323.630005,78.290001
9/22/2014,94.501625,584.157959,42.953205,324.5,76.800003
9/19/2014,94.408112,592.820374,43.373066,331.320007,77.910004
9/18/2014,95.18425,586.047607,42.606365,325,77
9/17/2014,94.987869,581.572205,42.460331,324,76.43
9/16/2014,94.314598,576.778564,42.67939,327.76001,76.080002
9/15/2014,95.034615,569.966003,42.204769,323.890015,74.580002
9/12/2014,95.062691,572.472229,42.624622,331.190002,77.480003
9/11/2014,94.847603,578.170898,42.898438,330.519989,77.919998
9/10/2014,94.445526,579.911316,42.752403,331.329987,77.43
9/9/2014,91.630852,577.832764,42.67939,329.75,76.669998
9/8/2014,91.976845,586.495117,42.4147,342.339996,77.889999
9/5/2014,92.547249,582.875061,41.903561,346.380005,77.260002
9/4/2014,91.752419,578.797485,41.310291,345.950012,75.949997
9/3/2014,92.519188,574.779541,41.036469,339,75.830002
9/2/2014,96.59626,574.172913,41.155117,342.380005,76.68
8/29/2014,95.848152,568.474243,41.46545,339.040009,74.82
8/28/2014,95.614388,566.087341,40.963448,340.019989,73.860001
8/27/2014,95.502167,567.877502,40.954323,343.179993,74.629997
8/26/2014,94.342651,574.700012,41.082104,341.829987,75.959999
8/25/2014,94.95047,577.027222,41.228134,334.019989,75.019997
8/22/2014,94.744743,579.374268,41.209892,331.589996,74.57
8/21/2014,94.05278,580.179871,41.273773,332.910004,74.57
8/20/2014,94.043434,581.293762,41.027344,335.779999,74.809998
8/19/2014,94.006012,583.650757,41.374172,335.130005,75.290001
8/18/2014,92.724922,578.976501,40.917824,334.529999,74.589996
8/15/2014,91.621513,570.343933,40.627552,333.630005,73.629997
8/14/2014,91.172653,571.507568,40.155872,333.209991,74.300003
8/13/2014,90.929512,571.636841,39.983536,326.279999,73.769997
8/12/2014,89.741943,559.65271,39.475582,319.320007,72.830002
8/11/2014,89.760643,564.774536,39.185322,318.329987,73.440002
8/8/2014,88.591759,565.659729,39.185322,316.799988,73.059998
8/7/2014,88.348633,560.279297,39.212524,311.450012,73.169998
8/6/2014,88.357979,563.276794,38.768066,313.890015,72.470001
8/5/2014,88.506859,561.979919,39.076462,312.320007,72.690002
8/4/2014,88.944183,570.015747,39.33952,313.649994,73.510002
8/1/2014,89.44664,562.974487,38.876915,307.059998,72.360001
7/31/2014,88.953499,568.474243,39.149036,312.98999,72.650002
7/30/2014,91.326195,584.207703,39.529995,322.51001,74.68
7/29/2014,91.540215,582.407593,39.811192,320,73.709999
7/28/2014,92.135719,587.3703,39.883755,320.410004,74.919998
7/25/2014,90.87957,585.79895,40.364502,324.01001,75.190002
7/24/2014,90.284065,590.105286,40.2738,358.609985,74.980003
7/23/2014,90.432945,592.720886,40.700115,358.140015,71.290001
7/22/2014,88.134674,591.487671,40.663837,360.839996,69.269997
7/21/2014,87.408913,586.246521,40.672901,359.76001,69.400002
7/18/2014,87.864822,591.825806,40.536842,358.660004,68.419998
7/17/2014,86.618011,570.59259,40.391716,352.450012,66.410004
7/16/2014,88.190491,579.473755,39.983536,355.899994,67.660004
7/15/2014,88.692963,581.582153,38.505013,354.440002,67.169998
7/14/2014,89.744392,581.671631,38.223816,355.320007,67.900002
7/11/2014,88.599915,576.012756,38.178467,346.200012,66.339996
7/10/2014,88.432434,567.976929,37.815639,327.920013,64.870003
7/9/2014,88.758087,572.929749,37.797497,329.970001,64.970001
7/8/2014,88.720863,567.967041,37.897282,323.809998,62.759998
7/7/2014,89.297775,579.065979,38.087769,333.549988,65.290001
7/3/2014,87.49263,581.53241,37.915424,337.48999,66.290001
7/2/2014,86.980873,579.150513,38.00613,332.850006,66.449997
7/1/2014,87.018105,579.483704,37.978916,332.390015,68.059998
6/30/2014,86.469116,572.134094,37.824715,324.779999,67.290001
6/27/2014,85.585167,574.083374,38.323601,324.570007,67.599998
6/26/2014,84.580269,572.850159,37.842857,325.690002,67.129997
6/25/2014,84.077789,575.485657,38.124043,327.440002,67.440002
6/24/2014,84.003365,561.53241,37.870071,324.160004,65.720001
6/23/2014,84.515114,561.860596,38.087769,327.23999,65.370003
6/20/2014,84.589569,553.317566,37.806572,324.200012,64.5
6/19/2014,85.473503,551.86554,37.652367,327,64.339996
6/18/2014,85.771263,550.343933,37.779369,334.380005,65.599998
6/17/2014,85.678207,540.040588,37.806572,325.619995,64.400002
6/16/2014,85.789871,541.30365,37.643303,327.619995,64.190002
6/13/2014,84.933846,548.742737,37.398388,326.269989,64.5
6/12/2014,85.873611,548.334961,36.8088,325.910004,64.290001
6/11/2014,87.334457,555.783997,37.062775,335.200012,65.779999
6/10/2014,87.697365,557.484619,37.289543,332.410004,65.769997
6/9/2014,87.185577,559.046082,37.434677,327.5,62.880001
6/6/2014,85.812477,553.28772,37.625156,329.670013,62.5
6/5/2014,86.049088,550.871033,37.380253,323.570007,63.189999
6/4/2014,85.712769,541.681519,36.57296,306.779999,63.34
6/3/2014,84.745071,541.960022,36.54575,307.190002,62.869999
6/2/2014,83.563377,550.900879,36.999279,308.839996,63.080002
5/30/2014,84.141617,556.828247,37.135349,312.549988,63.299999
5/29/2014,84.457962,557.017212,36.591099,313.779999,63.830002
5/28/2014,82.946617,558.608459,36.291767,310.160004,63.509998
5/27/2014,83.161942,562.855103,36.455032,310.820007,63.48
5/23/2014,81.633316,549.677551,36.391537,312.23999,61.349998
5/22/2014,80.721428,542.079346,36.373394,304.910004,60.52
5/21/2014,80.593834,535.992798,36.60017,305.01001,60.490002
5/20/2014,80.381149,526.872986,35.992443,301.190002,58.560001
5/19/2014,80.365196,525.967957,36.055923,296.76001,59.209999
5/16/2014,79.424072,517.782959,36.12849,297.700012,58.02
5/15/2014,78.268967,517.136536,35.919861,295.190002,57.919998
5/14/2014,78.940239,523.77002,36.500397,297.619995,59.23
5/13/2014,78.925613,530.174805,36.66367,304.640015,59.830002
5/12/2014,78.801994,527.022156,36.001507,302.859985,59.830002
5/9/2014,77.832993,515.893311,35.614201,292.23999,57.240002
5/8/2014,78.15863,508.205627,35.704266,288.320007,56.759998
5/7/2014,75.674263,507.171295,35.506107,292.709991,57.389999
5/6/2014,75.940018,512.322998,35.181862,297.380005,58.529999
5/5/2014,76.776825,524.923706,35.515125,310.049988,61.220001
5/2/2014,75.706215,525.04303,35.749298,308.01001,60.459999
5/1/2014,75.565689,528.444336,36.028522,307.890015,61.150002
4/30/2014,75.3881,523.779968,36.388817,304.130005,59.779999
4/29/2014,75.674263,524.81427,36.487892,300.380005,58.150002
4/28/2014,75.899139,514.32196,36.812149,296.579987,56.139999
4/25/2014,73.069313,513.3573,35.947464,303.829987,57.709999
4/24/2014,72.536575,522.288208,35.902424,337.149994,60.869999
4/23/2014,67.040466,524.058472,35.749298,324.579987,61.360001
4/22/2014,67.928375,531.885437,36.01952,329.320007,63.029999
4/21/2014,67.860657,525.729248,35.974483,330.869995,61.240002
4/17/2014,67.064743,533.168335,36.037537,324.910004,58.939999
4/16/2014,66.307129,553.496582,36.388817,323.679993,59.720001
4/15/2014,66.172997,533.50647,35.803349,316.079987,59.09
4/14/2014,66.648232,529.60791,35.289936,315.910004,58.889999
4/11/2014,66.383789,527.698425,35.316959,311.730011,58.529999
4/10/2014,66.878227,537.991821,35.452068,317.109985,59.16
4/9/2014,67.75206,561.054993,36.45187,331.809998,62.41
4/8/2014,66.8731,551.86554,35.866398,327.070007,58.189999
4/7/2014,66.87693,535.207153,35.848389,317.76001,56.950001
4/4/2014,67.943726,540.169861,35.911434,323,56.75
4/3/2014,68.834145,566.62439,36.938244,333.619995,59.490002
4/2/2014,69.314529,563.899353,37.244499,341.959991,62.720001
4/1/2014,69.199539,564.058533,37.307549,342.98999,62.619999
3/31/2014,68.572273,553.924255,36.920242,336.369995,60.240002
3/28/2014,68.587601,556.927734,36.298744,338.290009,60.009998
3/27/2014,68.664246,555.406067,35.452068,338.470001,60.970001
3/26/2014,68.96064,562.327576,35.839375,343.410004,60.389999
3/25/2014,69.626259,575.61615,36.33477,354.709991,64.889999
3/24/2014,68.885262,575.223694,36.478886,351.850006,64.099998
3/21/2014,68.077827,587.697571,36.172642,360.619995,67.239998
3/20/2014,67.54509,594.711975,36.325768,368.970001,66.970001
3/19/2014,67.872169,595.750244,35.371006,373.230011,68.239998
3/18/2014,67.89003,601.716431,35.623215,378.769989,69.190002
3/17/2014,67.294701,592.198303,34.272133,375.040009,68.739998
3/14/2014,67.032784,582.610657,33.956882,373.73999,67.720001
3/13/2014,67.794228,590.688171,34.128021,371.51001,68.830002
3/12/2014,68.555649,599.749207,34.470291,370.640015,70.879997
3/11/2014,68.48922,596.117798,34.245113,368.820007,70.099998
3/10/2014,67.82872,601.870422,34.064972,370.529999,72.029999
3/7/2014,67.767372,603.470032,34.137028,372.059998,69.800003
3/6/2014,67.806984,605.864441,34.362217,372.160004,70.839996
3/5/2014,68.01268,605.193787,34.326187,372.369995,71.57
3/4/2014,67.869591,603.529602,34.596394,363.899994,68.800003
3/3/2014,67.424995,597.459106,34.028946,359.779999,67.410004
2/28/2014,67.230804,603.897217,34.506325,362.100006,68.459999
2/27/2014,67.413513,605.66571,34.101006,360.130005,68.940002
2/26/2014,66.095062,606.142639,33.749714,359.799988,69.260002
2/25/2014,66.696777,606.058167,33.812775,358.320007,69.849998
2/24/2014,67.398178,602.337402,33.94788,351.779999,70.779999
2/21/2014,67.10434,598.005554,34.209091,346.76001,68.589996
2/20/2014,67.858101,598.16449,34.001926,349.799988,69.629997
2/19/2014,68.652756,597.285217,33.785755,347.380005,68.059998
2/18/2014,69.754028,601.527649,33.704685,353.649994,67.300003
2/14/2014,69.49852,597.513733,33.632629,357.350006,67.089996
2/13/2014,69.554703,596.07312,33.623692,357.200012,67.330002
2/12/2014,68.467506,589.510803,33.498535,349.25,64.449997
2/11/2014,68.472603,591.244507,33.230324,361.790009,64.849998
2/10/2014,67.582138,582.675232,32.899548,360.869995,63.549999
2/7/2014,66.392738,584.91571,32.684982,361.079987,64.32
2/6/2014,65.476723,576.232178,32.345253,354.589996,62.16
2/5/2014,62.759319,567.906311,32.023411,346.450012,62.189999
2/4/2014,62.294071,565.402588,32.497234,347.950012,62.75
2/3/2014,61.405186,563.052856,32.613461,346.149994,61.48
1/31/2014,61.291309,586.669312,33.829311,358.690002,62.57
1/30/2014,61.190922,564.02655,32.95319,403.01001,61.080002
1/29/2014,61.309677,549.883545,32.774384,384.200012,53.529999
1/28/2014,62.013683,557.876526,32.425724,394.429993,55.139999
1/27/2014,67.400864,547.056946,32.211159,386.279999,53.549999
1/24/2014,66.858467,558.283875,32.908493,387.600006,54.450001
1/23/2014,68.096291,576.301697,32.237972,399.869995,56.630001
1/22/2014,67.524521,578.745789,32.121754,404.540009,57.509998
1/21/2014,67.225777,578.090088,32.336304,407.049988,58.509998
1/17/2014,66.197319,571.547607,32.524063,399.609985,56.299999
1/16/2014,67.859993,574.374268,32.980011,395.799988,57.189999
1/15/2014,68.240753,570.598816,32.863777,395.869995,57.599998
1/14/2014,66.897652,570.986267,31.987656,397.540009,57.740002
1/13/2014,65.592491,557.861633,31.272449,390.980011,55.91
1/10/2014,65.25087,561.438354,32.220097,397.660004,57.939999
1/9/2014,65.689217,561.468201,31.764153,401.01001,57.220001
1/8/2014,66.538902,566.927673,31.969778,401.920013,58.23
1/7/2014,66.120186,565.750366,32.550877,398.029999,57.919998
1/6/2014,66.596466,555.049927,32.300552,393.630005,57.200001
1/3/2014,66.235268,548.929749,32.997879,396.440002,54.560001
1/2/2014,67.722862,552.963501,33.221386,397.970001,54.709999
12/31/2013,68.688881,556.734009,33.444885,398.790009,54.650002
12/30/2013,67.893066,551.145325,33.337616,393.369995,53.709999
12/27/2013,68.574997,555.586426,33.337616,398.079987,55.439999
12/26/2013,69.041496,555.119507,33.471706,404.390015,57.73
12/24/2013,69.50309,552.327637,33.149868,399.200012,57.959999
12/23/2013,69.799385,553.947083,32.738621,402.920013,57.77
12/20/2013,67.21965,546.753906,32.899548,402.200012,55.119999
12/19/2013,66.661339,539.600403,32.407841,395.190002,55.049999
12/18/2013,67.433922,538.870178,32.702858,395.959991,55.57
12/17/2013,67.950592,531.473267,32.649212,387.649994,54.860001
12/16/2013,68.257927,533.023193,32.980011,388.970001,53.810001
12/13/2013,67.882027,526.96759,32.801201,384.23999,53.32
12/12/2013,68.630119,531.522949,33.275028,381.25,51.830002
12/11/2013,68.730499,535.164246,33.623692,382.190002,49.380001
12/10/2013,69.24353,538.825439,34.070702,387.779999,50.25
12/9/2013,69.35125,535.586548,34.607086,384.890015,48.84
12/6/2013,68.566452,531.478271,34.294197,386.950012,47.939999
12/5/2013,69.531235,525.253723,33.972343,384.48999,48.34
12/4/2013,69.17617,525.671021,34.812721,385.959991,48.619999
12/3/2013,69.337791,523.226929,34.249496,384.660004,46.73
12/2/2013,67.490242,523.832947,34.37466,392.299988,47.060001
11/29/2013,68.082802,526.37146,34.088577,393.619995,47.009998
11/27/2013,66.845009,528.120117,33.61475,386.709991,46.490002
11/26/2013,65.307205,525.785278,33.391251,381.369995,45.889999
11/25/2013,64.124481,519.585571,33.650509,376.640015,44.82
11/22/2013,63.642082,512.610962,33.587921,372.309998,46.23
11/21/2013,63.806152,513.693909,33.435951,368.920013,46.700001
11/20/2013,63.054394,507.851898,33.149868,362.570007,46.43
11/19/2013,63.611477,509.287567,32.845905,364.940002,46.360001
11/18/2013,63.498821,512.442078,33.006832,366.179993,45.830002
11/15/2013,64.277519,513.440552,33.57468,369.170013,49.009998
11/14/2013,64.665649,514.270142,33.734394,367.399994,48.990002
11/13/2013,63.743702,512.899109,33.858604,356.220001,48.709999
11/12/2013,63.667797,502.620941,33.148788,349.529999,46.610001
11/11/2013,63.550251,502.029785,33.352871,354.380005,46.200001
11/8/2013,63.735111,504.732208,33.521446,350.309998,47.529999
11/7/2013,62.747082,500.718323,33.27301,343.559998,47.560001
11/6/2013,63.779209,508.070496,33.876354,356.179993,49.119999
11/5/2013,61.719852,507.459473,32.509945,358.890015,50.110001
11/4/2013,61.872543,509.739624,31.888851,358.73999,48.220001
11/1/2013,61.08321,510.20163,31.525068,359,49.75
10/31/2013,61.396824,511.960205,31.4186,364.029999,50.209999
10/30/2013,61.655243,511.880707,31.533943,361.079987,49.009998
10/29/2013,60.689693,514.771912,31.516201,362.700012,49.400002
10/28/2013,62.240196,504.22052,31.560558,358.160004,50.23
10/25/2013,61.779747,504.319885,31.702518,363.390015,51.950001
10/24/2013,62.478638,509.461456,29.919086,332.209991,52.450001
10/23/2013,61.662289,512.372498,29.954584,326.76001,51.900002
10/22/2013,61.0644,500.246368,30.682148,332.540009,52.68
10/21/2013,61.239429,498.408325,31.045937,326.440002,53.849998
10/18/2013,59.774693,502.437134,31.01932,328.929993,54.220001
10/17/2013,59.259037,441.523315,30.98382,310.769989,52.209999
10/16/2013,58.860844,446.113464,30.735386,310.48999,51.139999
10/15/2013,58.575417,438.155212,30.602301,306.399994,49.5
10/14/2013,58.265316,435.224274,30.566809,310.700012,49.509998
10/11/2013,57.885921,433.177612,30.282873,310.890015,49.110001
10/10/2013,57.513561,431.314728,29.954584,305.170013,49.049999
10/9/2013,57.155315,425.164703,29.34236,298.230011,46.77
10/8/2013,56.491661,424.076782,29.289122,303.230011,47.139999
10/7/2013,57.291565,430.072784,29.546432,310.029999,50.52
10/4/2013,56.737148,433.356445,30.061054,319.040009,51.040001
10/3/2013,56.781784,435.214355,30.04331,314.76001,49.18
10/2/2013,57.504166,441.125916,30.096542,320.51001,50.279999
10/1/2013,57.316231,440.634094,29.794872,320.950012,50.419998
9/30/2013,55.999493,435.124939,29.528688,312.640015,50.23
9/27/2013,56.704269,435.363373,29.519808,316.01001,51.240002
9/26/2013,57.111843,436.24762,29.076172,318.119995,50.389999
9/25/2013,56.560963,435.78067,28.845478,312.649994,49.459999
9/24/2013,57.450146,440.554626,28.79224,314.130005,48.450001
9/23/2013,57.631035,440.385712,29.049555,311.48999,47.189999
9/20/2013,54.902412,448.637054,29.09392,316.339996,47.490002
9/19/2013,55.476803,446.292297,29.848103,312.059998,45.98
9/18/2013,54.581741,448.741364,29.564175,312.029999,45.23
9/17/2013,53.4823,440.191986,29.218134,304.170013,45.07
9/16/2013,52.87151,441.011658,29.102791,296.059998,42.509998
9/13/2013,54.607578,441.662415,29.306868,297.920013,44.310001
9/12/2013,55.522602,443.644531,29.00519,298.859985,44.75
9/11/2013,54.937645,445.199402,29.049555,299.640015,45.040001
9/10/2013,58.100861,441.463715,28.739006,300.359985,43.599998
9/9/2013,59.455212,441.155701,28.091293,299.709991,44.040001
9/6/2013,58.521381,436.948059,27.638779,295.859985,43.950001
9/5/2013,58.174866,436.938141,27.709764,294.100006,42.66
9/4/2013,58.576588,432.998749,27.683146,293.640015,41.779999
9/3/2013,57.389057,427.410095,28.286497,288.799988,41.869999
8/30/2013,57.229309,420.713654,29.635159,280.980011,41.290001
8/29/2013,57.755524,424.951111,29.768251,283.980011,41.279999
8/28/2013,57.661564,421.533325,29.297997,281.579987,40.549999
8/27/2013,57.390232,422.328156,29.510946,280.929993,39.639999
8/26/2013,59.079327,430.395691,30.300621,286.209991,41.34
8/23/2013,58.850273,432.293335,30.832983,290.01001,40.549999
8/22/2013,59.078148,434.032043,28.739006,289.730011,38.549999
8/21/2013,59.007671,431.856201,28.046932,284.570007,38.32
8/20/2013,58.856155,429.913818,28.055801,287.089996,38.41
8/19/2013,59.639614,430.028076,27.851728,285.570007,37.810001
8/16/2013,59.004147,425.68631,28.215508,284.820007,37.080002
8/15/2013,58.484966,427.052429,28.206642,286.470001,36.560001
8/14/2013,58.554276,432.094635,28.703514,291.339996,36.650002
8/13/2013,57.505344,437.777679,28.59704,293.970001,37.02
8/12/2013,54.896542,439.893921,28.960827,296.690002,38.220001
8/9/2013,53.380112,442.328094,28.811049,297.26001,38.5
8/8/2013,54.150658,443.445801,28.978449,295.73999,38.540001
8/7/2013,52.109192,442.447296,28.247158,296.910004,38.869999
8/6/2013,52.139446,445.388184,27.824247,300.75,38.549999
8/5/2013,52.610134,449.575928,27.929974,300.98999,39.189999
8/2/2013,51.835732,450.355865,28.097374,304.209991,38.049999
8/1/2013,51.17902,449.188477,27.90354,305.570007,37.490002
7/31/2013,50.713947,441.006683,28.053324,301.220001,36.799999
7/30/2013,50.802479,442.581421,28.062134,302.410004,37.630001
7/29/2013,50.182755,438.284393,27.789,306.100006,35.43
7/26/2013,49.420692,439.814423,27.859488,312.01001,34.009998
7/25/2013,49.14164,440.981842,27.656841,303.399994,34.360001
7/24/2013,49.366905,448.532715,28.15905,298.940002,26.51
7/23/2013,46.955208,448.979828,28.035704,301.059998,26.129999
7/22/2013,47.775539,452.407532,28.203108,303.480011,26.049999
7/19/2013,47.623127,445.403076,27.665655,305.230011,25.879999
7/18/2013,48.386299,452.397583,31.225174,304.109985,26.18
7/17/2013,48.223812,456.307159,31.489504,308.690002,26.65
7/16/2013,48.211479,456.83374,31.956472,306.869995,26.32
7/15/2013,47.902172,459.35733,31.868355,306.570007,26.280001
7/12/2013,47.797943,458.517792,31.42782,307.549988,25.91
7/11/2013,47.885357,457.146698,31.445446,299.660004,25.809999
7/10/2013,47.150196,450.067749,30.573187,292.329987,25.799999
7/9/2013,47.331741,449.69516,30.264809,291.529999,25.48
7/8/2013,46.51366,449.620636,30.247189,290.589996,24.709999
7/5/2013,46.779251,443.858124,30.141464,285.880005,24.370001
7/3/2013,47.158039,440.350952,29.965244,284.029999,24.52
7/2/2013,46.899162,438.30426,29.903574,283.730011,24.41
7/1/2013,45.860298,441.071259,30.27363,282.100006,24.809999
6/28/2013,44.438164,437.340515,30.432215,277.690002,24.879999
6/27/2013,44.129971,435.701172,30.502701,277.549988,24.66
6/26/2013,44.610741,434.002228,30.264809,277.570007,24.16
6/25/2013,45.121765,430.3013,29.665686,272.089996,24.25
6/24/2013,45.111698,432.084717,29.709734,270.609985,23.940001
6/21/2013,46.339951,437.618713,29.31325,273.359985,24.530001
6/20/2013,46.714264,439.511414,29.507097,273.440002,23.9
6/19/2013,47.404587,447.429901,30.476263,278.160004,24.309999
6/18/2013,48.387424,447.400085,30.819887,281.76001,24.209999
6/17/2013,48.4132,440.261536,30.837511,278.059998,24.02
6/14/2013,48.194675,434.692749,30.308867,273.98999,23.629999
6/13/2013,48.856991,435.666412,30.590807,275.790009,23.73
6/12/2013,48.434486,433.172638,30.837511,271.670013,23.77
6/11/2013,49.040783,437.062317,30.696545,274.779999,24.030001
6/10/2013,49.185345,442.233704,31.25161,281.070007,24.33
6/7/2013,49.512577,437.022583,31.42782,276.869995,23.290001
6/6/2013,49.137157,429.526337,30.802269,267.829987,22.969999
6/5/2013,49.882401,427.072296,30.643673,267.170013,22.9
6/4/2013,50.353092,426.774231,30.828697,265.700012,23.52
6/3/2013,50.511097,431.011688,31.35734,266.880005,23.85
5/31/2013,50.400158,432.795074,30.749401,269.200012,24.35
5/30/2013,50.607475,432.566559,30.863935,266.829987,24.549999
5/29/2013,49.864471,431.349487,30.731781,265.529999,23.32
5/28/2013,49.471127,437.787628,30.855129,267.290009,24.1
